id,dc_num,work_employed,work_onleave,work_temp_unemployed,work_looking,work_retired,work_disabled,work_other,work_occupation,work_self,inc_wage,inc_retempl,inc_self,inc_ss,inc_intdiv,inc_rent,inc_gov,inc_alimony,inc_child,inc_retsav,inc_wage_freq,inc_retempl_freq,inc_self_freq,inc_ss_freq,inc_intdiv_freq,inc_rent_freq,inc_gov_freq,inc_alimony_freq,inc_child_freq,inc_retsav_freq,paypref_b1,paypref_b2,paypref_nb1,paypref_nb2,paypref_lt10,paypref_10to25,paypref_25to50,paypref_50to100,paypref_100plus,mobile_howfunded,cc_num,paypref_web,cc_type_1,cc_type_2,cc_type_3,cc_type_4,cc_type_5,cc_rewards_1,cc_rewards_2,cc_rewards_3,cc_rewards_4,cc_rewards_5,cc_hasbal_1,cc_hasbal_2,cc_hasbal_3,cc_hasbal_4,cc_hasbal_5,cc_chip_1,cc_chip_2,cc_chip_3,cc_chip_4,cc_chip_5,dc_logo_1,dc_logo_2,dc_logo_3,dc_logo_4,dc_logo_5,dc_rewards_1,dc_rewards_2,dc_rewards_3,dc_rewards_4,dc_rewards_5,dc_acct_1,dc_acct_2,dc_acct_3,dc_acct_4,dc_acct_5,shops_online,last_income_date,paypref_b1_why,paypref_b2_why,paypref_nb1_why,paypref_nb2_why,paypref_web_why,e_exp_csh,e_exp_chk,e_exp_od,e_exp_cc,e_exp_heloc,e_exp_sav,e_exp_payday,e_exp_fam,e_exp_cover,e_exp_pawn,e_exp_csh_saved,e_exp_chk_saved,e_exp_sav_saved,e_exp_prepaid_saved,e_exp_tot_saved,e_exp_prepaid,interest_level,memory_lpd,memory_checkbook,memory_receipts,memory_finrec,memory_memory,memory_oth,next_income_date,scpc_date,gender,age,marital_status,highest_education,hispaniclatino,hispaniclatino_group,race_white,race_black,race_asian,race_other,hh_size,income_hh,homeowner,home_value,home_debt,other_assets,other_debts,ind_weight,census_division,_merge
100792,1,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,3,1,1,3,3,3,3,NA,1,3,1,NA,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2018-10-19,3,2,3,1,3,NA,NA,NA,NA,NA,2000,NA,NA,2000,NA,0,0,50000,0,50000,NA,2,0,0,1,0,0,1,2018-11-02,2018-10-02,1,52,1,13,0,NA,1,0,0,0,4,250000,1,450000,0,100000,0,0.7856000661849976,1,3
101732,1,0,0,0,0,1,0,0,NA,NA,0,1,0,1,1,0,0,0,0,1,NA,4,NA,4,4,NA,NA,NA,NA,4,3,6,4,1,1,1,3,3,3,NA,1,3,6,NA,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,1,NA,NA,NA,NA,2,NA,NA,NA,NA,0,NA,NA,NA,NA,1,NA,NA,NA,NA,1,2018-10-01,9,3,3,9,3,NA,NA,NA,NA,NA,2000,NA,NA,2000,NA,0,0,10000,0,10000,NA,2,0,0,1,1,0,0,2018-10-10,2018-09-18,1,71,1,14,0,NA,1,0,0,0,2,100000,1,450000,350000,2000000,250000,0.8213149905204773,5,3
103596,1,1,0,0,0,0,0,0,4,1,0,0,1,0,0,1,0,0,0,0,NA,NA,2,NA,NA,4,NA,NA,NA,NA,2,3,1,4,1,1,4,3,3,NA,2,3,5,1,NA,NA,NA,1,1,NA,NA,NA,0,0,NA,NA,NA,1,1,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2018-10-02,2,3,9,1,3,NA,1500,NA,NA,NA,500,NA,NA,2000,NA,100,1500,10000,0,11600,NA,3,0,1,1,0,0,0,2018-10-16,2018-09-21,1,64,1,10,0,NA,1,0,0,0,3,150000,1,300000,45000,1500000,180000,1.173712968826294,1,3
100087,NA,0,0,0,0,1,0,0,NA,NA,0,1,0,1,1,0,0,0,0,1,NA,4,NA,4,5,NA,NA,NA,NA,4,2,3,1,3,1,1,1,1,1,NA,1,NA,2,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2018-10-09,8,6,3,6,NA,0,0,0,0,0,2000,0,0,2000,0,0,1000,10000,0,11000,0,2,0,0,0,0,1,0,2018-11-01,2018-09-22,1,66,4,10,0,NA,1,0,0,0,1,50000,1,250000,50000,125000,13000,1.2393258810043335,1,3
105091,NA,1,0,0,0,1,1,0,3,0,1,0,NA,0,1,0,0,0,0,0,1,NA,NA,NA,4,NA,NA,NA,NA,NA,7,2,3,1,1,1,3,3,3,NA,1,3,6,NA,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2018-10-05,3,6,1,1,8,NA,NA,NA,NA,NA,2000,NA,NA,2000,NA,0,3631,8300,0,11931,NA,3,0,0,1,0,0,0,2018-10-19,2018-09-20,1,61,1,10,0,NA,1,0,0,0,2,160000,1,289000,37000,80000,0,0.7781745791435242,1,3
104683,1,1,0,0,0,0,0,0,2,0,1,0,0,0,1,0,0,0,0,0,4,NA,NA,NA,4,NA,NA,NA,NA,NA,3,2,3,1,3,3,3,3,3,NA,2,3,1,6,NA,NA,NA,1,1,NA,NA,NA,0,0,NA,NA,NA,1,1,NA,NA,NA,2,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2018-10-15,7,1,7,1,7,NA,NA,NA,NA,NA,2000,NA,NA,2000,NA,1000,0,25000,0,26000,NA,2,0,0,1,1,1,0,2018-10-31,2018-09-18,1,40,1,14,0,NA,1,0,0,0,3,350000,1,850000,500000,100000,100000,1.197145700454712,2,3
104990,NA,1,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,3,10,1,3,3,3,3,NA,1,3,1,NA,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2018-10-18,7,8,7,3,7,NA,NA,NA,NA,NA,2000,NA,NA,2000,NA,0,1000,10000,0,11000,NA,3,0,0,0,0,0,1,2018-10-25,2018-09-21,0,46,1,13,0,NA,1,0,0,0,2,200000,1,750000,333000,25000,0,0.8656716346740723,2,3
100247,1,0,0,0,0,1,0,0,NA,NA,0,1,0,1,0,0,0,0,0,0,NA,4,NA,4,NA,NA,NA,NA,NA,NA,7,2,1,4,1,1,4,4,4,NA,1,3,1,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,1,NA,NA,NA,NA,1,2018-10-01,3,6,1,1,7,NA,NA,NA,2000,NA,NA,NA,NA,2000,NA,0,0,0,0,0,NA,1,0,1,1,1,0,0,2018-10-24,2018-10-05,0,68,4,10,0,NA,0,1,0,0,3,50000,1,190000,152000,25000,85000,2.818671703338623,2,3
100332,2,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,6,4,1,1,4,4,4,4,NA,1,4,1,NA,NA,NA,NA,0,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,1,1,NA,NA,NA,0,1,NA,NA,NA,1,2,NA,NA,NA,1,2018-09-28,6,6,3,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,2018-10-12,2018-09-18,0,53,5,13,0,NA,0,1,0,0,2,50000,0,NA,NA,0,15000,0.5210402011871338,2,3
102026,1,1,0,0,0,0,0,0,2,0,1,1,0,1,1,0,0,0,0,0,1,4,NA,4,4,NA,NA,NA,NA,NA,2,3,3,1,1,3,3,3,3,NA,2,3,1,1,NA,NA,NA,1,1,NA,NA,NA,0,0,NA,NA,NA,1,1,NA,NA,NA,2,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2018-10-05,8,8,6,8,8,0,2000,0,0,0,0,0,0,2000,0,191,9354,14980,0,24525,0,2,1,0,1,1,0,0,2018-10-12,2018-09-20,1,65,4,13,0,NA,1,0,0,0,1,60000,1,140000,0,135000,800,0.4387396574020386,2,3
103667,1,0,0,0,0,1,0,0,NA,NA,0,1,1,1,0,0,0,0,0,0,NA,4,9,4,NA,NA,NA,NA,NA,NA,2,3,3,1,1,3,3,3,3,NA,1,3,1,NA,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,1,NA,NA,NA,NA,3,NA,NA,NA,NA,0,NA,NA,NA,NA,2,NA,NA,NA,NA,1,2018-10-15,8,6,7,1,6,NA,2000,NA,NA,NA,NA,NA,NA,2000,NA,1000,2000,0,0,3000,NA,3,0,1,1,1,0,0,2018-11-01,2018-10-05,1,77,1,14,0,NA,1,0,0,0,2,155000,1,650000,66000,280000,0,0.8238179087638855,2,3
104560,2,0,0,0,0,1,0,0,NA,NA,0,1,0,1,0,0,0,0,1,0,NA,4,NA,4,NA,NA,NA,NA,4,NA,7,3,3,1,1,3,3,3,3,NA,2,3,1,6,NA,NA,NA,1,1,NA,NA,NA,1,1,NA,NA,NA,1,1,NA,NA,NA,1,3,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,3,3,7,3,3,0,0,0,0,0,500,0,0,500,0,0,550,3000,0,3550,0,1,0,0,1,0,0,0,2018-10-17,2018-09-18,0,76,5,9,0,NA,1,0,0,0,2,60000,0,NA,NA,20000,26000,2.0071048736572266,2,3
103306,1,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,4,4,NA,NA,5,NA,NA,NA,NA,NA,3,6,3,1,1,1,3,3,3,NA,4,3,2,3,3,1,NA,1,1,1,1,NA,0,0,0,0,NA,1,1,1,1,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,1,NA,NA,NA,NA,1,2018-09-28,3,3,6,3,3,0,0,0,0,0,2000,0,0,2000,0,0,9000,200000,0,209000,0,2,0,1,1,0,1,0,2018-10-31,2018-09-18,1,59,6,16,0,NA,0,0,1,0,1,120000,1,400000,0,500000,0,1.130621314048767,2,3
101273,1,0,0,0,0,0,1,0,NA,NA,0,0,0,0,1,0,1,0,0,0,NA,NA,NA,NA,5,NA,4,NA,NA,NA,2,3,3,6,3,3,3,3,3,NA,1,4,1,NA,NA,NA,NA,0,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,1,2018-10-22,8,3,2,2,6,0,2000,0,0,0,0,0,0,2000,0,0,27000,5750,0,32750,0,1,0,0,1,1,1,0,2018-11-06,2018-09-19,1,63,1,13,0,NA,1,0,0,0,2,48000,1,230000,0,40000,12000,0.24995540082454681,2,3
100353,NA,0,0,0,1,0,0,0,NA,NA,0,0,0,1,0,0,0,0,0,0,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,2,1,1,3,3,3,3,3,3,NA,1,NA,2,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2018-10-03,6,3,3,9,NA,0,50,0,0,0,0,0,0,50,0,200,50,0,0,250,0,1,0,1,1,1,0,0,2018-11-02,2018-09-24,1,76,6,10,0,NA,1,0,0,0,1,12400,0,NA,NA,3000,560,0.8944509625434875,2,3
104714,NA,0,0,0,0,1,0,0,NA,NA,0,1,0,1,1,0,0,0,0,1,NA,4,NA,4,4,NA,NA,NA,NA,4,7,2,3,2,1,3,3,3,3,NA,1,3,2,NA,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2018-10-12,3,1,3,1,3,0,2000,0,0,0,0,0,0,2000,0,0,10517,60000,0,70517,0,2,0,0,1,1,0,0,2018-11-12,2018-09-28,0,70,4,14,0,NA,1,0,0,0,1,80000,1,550000,300000,1250000,0,1.3918911218643188,2,3
104832,NA,0,0,0,0,1,0,0,NA,NA,0,1,0,1,1,0,0,0,0,1,NA,4,NA,4,5,NA,NA,NA,NA,9,3,2,3,2,1,3,3,3,3,NA,1,3,1,NA,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2018-10-03,6,6,6,6,6,NA,NA,NA,NA,NA,2000,NA,NA,2000,NA,400,0,0,0,400,NA,1,0,0,1,1,1,0,2018-11-01,2018-10-01,1,88,1,13,0,NA,1,0,0,0,2,114108,1,235000,0,200000,0,0.7887038588523865,2,3
103769,1,1,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,2,4,1,1,4,4,4,4,NA,3,6,6,3,2,NA,NA,1,1,0,NA,NA,1,0,0,NA,NA,1,1,1,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2018-09-21,8,1,2,1,8,0,0,0,0,0,2000,0,0,2000,0,0,3000,3885,0,6885,0,1,0,0,1,1,1,0,2018-10-23,2018-09-18,0,50,1,16,0,NA,1,0,0,0,4,425000,1,560000,300000,80000,90000,1.7630035877227783,2,3
102915,1,1,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,2,4,4,1,1,1,1,1,4,NA,1,3,8,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,1,NA,NA,NA,NA,2,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2018-10-12,4,4,4,4,4,0,500,0,0,0,0,0,0,500,0,0,500,0,0,500,0,2,0,0,0,0,1,0,2018-10-19,2018-09-21,1,49,1,9,0,NA,1,0,0,0,4,0,1,26500,85000,0,0,2.5019266605377197,2,3
100579,1,1,0,0,0,0,0,0,4,1,0,0,1,1,1,0,0,0,0,1,NA,NA,8,4,4,NA,NA,NA,NA,4,7,2,4,1,4,4,4,4,3,NA,1,3,1,NA,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2018-10-10,3,3,3,1,8,NA,NA,NA,NA,NA,2000,NA,NA,2000,NA,0,1000,19000,0,20000,NA,2,0,0,1,1,1,0,2018-11-14,2018-10-04,0,63,1,15,0,NA,1,0,0,0,2,75000,1,45000,0,20000,5000,0.8924849629402161,2,3
103851,1,0,0,0,0,1,0,0,NA,NA,0,1,0,1,0,0,0,0,0,1,NA,4,NA,4,NA,NA,NA,NA,NA,6,6,2,3,1,1,1,1,3,3,NA,1,3,3,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,2,NA,NA,NA,NA,0,NA,NA,NA,NA,1,NA,NA,NA,NA,1,2018-09-29,2,6,3,3,8,NA,NA,NA,2000,NA,NA,NA,NA,2000,NA,260,3600,9233,0,13093,NA,1,0,1,1,1,0,0,2018-10-10,2018-09-22,0,66,4,13,0,NA,0,1,0,0,5,200000,1,425000,272453,100000,22000,4.000247478485107,2,3
101564,1,1,0,0,0,0,0,0,2,0,1,0,0,0,1,0,0,0,0,0,4,NA,NA,NA,4,NA,NA,NA,NA,NA,3,6,3,4,3,3,3,3,3,NA,1,3,2,NA,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2018-09-25,7,8,7,1,7,NA,2000,NA,NA,NA,NA,NA,NA,2000,NA,20,20000,50000,0,70020,NA,3,0,0,1,1,0,0,2018-10-26,2018-09-18,0,48,1,13,0,NA,1,0,0,0,2,245000,1,285000,0,90000,15000,1.105223536491394,2,3
104825,1,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,3,1,3,1,1,3,3,3,NA,1,3,2,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,2,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2018-10-25,3,3,3,3,3,NA,NA,NA,2000,NA,NA,NA,NA,2000,NA,0,0,0,0,0,NA,2,0,0,1,0,0,0,2018-11-01,2018-09-19,1,60,1,9,0,NA,1,0,0,0,2,150000,0,NA,NA,0,6000,3.956747055053711,2,3
102132,1,1,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,3,4,3,3,3,3,3,NA,2,3,6,2,NA,NA,NA,1,1,NA,NA,NA,1,1,NA,NA,NA,1,1,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2018-10-01,7,3,7,3,8,0,0,0,0,0,2000,0,0,2000,0,10,570,8000,0,8580,0,1,0,0,0,1,1,0,2018-11-01,2018-09-18,0,32,1,14,0,NA,1,0,0,0,2,183000,1,450000,400000,0,150000,2.024897336959839,6,3
100198,1,0,0,0,0,0,1,0,NA,NA,0,0,0,1,0,0,1,0,0,0,NA,NA,NA,4,NA,NA,4,NA,NA,NA,4,1,1,4,1,1,1,1,4,NA,2,4,2,1,NA,NA,NA,1,1,NA,NA,NA,1,1,NA,NA,NA,1,1,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2018-08-31,3,9,3,3,3,0,800,0,100,0,0,0,500,1500,100,0,0,0,0,0,0,1,0,0,0,0,1,1,2018-10-03,2018-09-19,1,61,6,10,0,NA,0,1,0,0,3,19000,0,NA,NA,0,2000,1.048864722251892,2,3
102545,1,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,4,1,1,4,4,4,4,NA,2,4,1,2,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,9,1,3,1,9,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,1,1,0,2018-10-27,2018-09-18,0,28,6,14,1,2,1,0,0,0,1,NA,0,NA,NA,0,2000,2.684180498123169,2,3
103792,1,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,7,1,3,1,4,4,4,4,NA,1,4,1,NA,NA,NA,NA,0,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2018-10-25,2,2,3,3,3,NA,NA,NA,1000,NA,NA,NA,NA,1000,NA,0,0,0,0,0,NA,3,0,1,0,0,0,0,2018-11-01,2018-09-18,0,33,1,10,0,NA,1,0,0,0,3,80000,0,NA,NA,0,11000,0.9775461554527283,2,3
105398,1,1,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,0,0,2,NA,NA,NA,NA,4,NA,NA,NA,NA,7,2,3,1,1,3,3,3,3,NA,1,3,1,NA,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,1,NA,NA,NA,NA,2,NA,NA,NA,NA,0,NA,NA,NA,NA,1,NA,NA,NA,NA,1,2018-10-19,8,3,1,1,3,NA,NA,NA,2000,NA,NA,NA,NA,2000,NA,81,8142,0,NA,8223,NA,1,0,1,0,0,0,0,2018-11-02,2018-10-01,1,54,1,13,0,NA,1,0,0,0,3,400000,1,1100000,500000,3000000,1000000,1.3194150924682617,2,3
101635,NA,0,0,0,1,0,1,0,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,1,5,1,1,1,1,1,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,2,9,2,9,9,NA,NA,NA,NA,NA,NA,NA,NA,400,NA,13,0,0,2157,2170,400,3,0,0,0,0,1,0,NA,2018-09-20,1,28,4,10,1,5,1,0,0,0,2,20000,0,NA,NA,1000,15000,4.000850677490234,2,3
103171,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,6,3,4,4,3,3,3,3,NA,1,3,1,NA,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,1,NA,NA,NA,NA,1,2018-09-14,3,3,7,1,3,0,0,0,1000,0,0,0,0,1000,0,500,0,1000,0,1500,0,2,0,1,1,1,1,0,NA,2018-09-28,0,44,1,14,0,NA,0,1,0,0,2,100000,1,275000,250000,0,100,1.106347918510437,2,3
100715,NA,0,0,0,0,1,0,0,NA,NA,0,1,0,1,1,0,0,0,0,0,NA,4,NA,4,4,NA,NA,NA,NA,NA,7,2,3,1,1,1,3,3,3,NA,2,3,2,6,NA,NA,NA,1,1,NA,NA,NA,0,0,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2018-10-01,3,6,7,3,3,NA,2000,NA,NA,NA,NA,NA,NA,2000,NA,0,10000,20000,0,30000,NA,2,1,0,1,1,0,0,2018-11-01,2018-09-18,1,66,1,14,0,NA,1,0,0,0,2,135000,1,600000,0,800000,0,0.9837068319320679,2,3
103751,1,0,0,0,0,1,0,0,NA,NA,0,0,0,1,1,0,0,0,0,1,NA,NA,NA,4,4,NA,NA,NA,NA,4,6,3,3,2,1,3,3,3,3,NA,1,3,1,NA,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,1,NA,NA,NA,NA,2,NA,NA,NA,NA,0,NA,NA,NA,NA,1,NA,NA,NA,NA,1,2018-10-06,10,7,7,6,3,0,0,0,0,0,2000,0,0,2000,0,636,3110,1000000,0,1003746,0,1,0,1,1,1,0,0,2018-11-01,2018-09-23,1,81,1,14,0,NA,1,0,0,0,2,72000,1,35000,0,5000,0,0.6869086623191833,2,3
103329,1,1,0,0,0,0,0,0,4,1,0,0,1,0,0,0,0,0,0,0,NA,NA,9,NA,NA,NA,NA,NA,NA,NA,4,12,1,10,1,1,1,1,1,NA,1,10,4,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,2,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2018-10-14,3,3,3,3,8,NA,NA,NA,NA,NA,NA,NA,300,300,NA,0,0,0,0,0,NA,1,1,0,1,0,1,0,2018-10-25,2018-09-20,0,52,4,10,0,NA,1,0,0,0,1,35000,1,115000,84000,50000,15000,0.5125676989555359,2,3
103714,NA,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,2,3,1,1,1,3,3,3,NA,1,NA,6,NA,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2018-09-30,3,3,3,3,NA,NA,NA,NA,NA,NA,2000,NA,NA,2000,NA,0,0,0,0,0,NA,3,1,1,1,0,0,0,2018-10-31,2018-09-18,1,64,1,13,0,NA,1,0,0,0,2,300000,1,750000,0,3000000,0,0.4844639301300049,2,3
104953,1,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,2,3,1,1,1,1,3,3,NA,6,3,3,1,2,NA,8,1,0,0,NA,0,0,0,0,NA,0,1,1,0,NA,0,1,NA,NA,NA,NA,0,NA,NA,NA,NA,2,NA,NA,NA,NA,1,2018-09-28,3,3,3,3,3,1000,1000,0,0,0,0,0,NA,2000,NA,NA,NA,NA,NA,NA,0,3,0,1,0,0,0,0,2018-10-12,2018-09-18,1,60,1,11,0,NA,1,0,0,0,4,200000,1,350000,0,250000,0,0.8405043482780457,2,3
102490,1,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,12,3,4,3,3,3,3,3,NA,2,3,1,1,NA,NA,NA,1,1,NA,NA,NA,1,1,NA,NA,NA,1,1,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,1,NA,NA,NA,NA,1,2018-09-28,3,3,7,3,7,NA,2000,NA,NA,NA,NA,NA,NA,2000,NA,0,4000,1000,0,5000,NA,1,0,0,0,1,0,0,2018-10-31,2018-09-18,1,35,1,14,0,NA,1,0,0,0,3,210000,1,650000,605000,10000,100000,0.7040919065475464,2,3
100653,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,2,4,1,1,4,4,4,4,NA,1,4,1,NA,NA,NA,NA,0,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,2,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2018-09-20,3,6,9,1,3,NA,NA,NA,NA,NA,2000,NA,NA,2000,NA,180,0,3000,0,3180,NA,1,1,0,1,1,0,0,2018-10-18,2018-09-19,0,59,4,12,0,NA,1,0,0,0,1,88000,1,230000,185000,40000,18000,0.7079151272773743,2,3
103535,1,1,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,1,4,1,1,1,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2018-09-20,3,3,3,3,NA,NA,NA,NA,2000,NA,NA,NA,NA,2000,NA,NA,NA,NA,NA,NA,NA,2,0,0,0,0,0,0,2018-10-04,2018-09-20,0,51,1,11,0,NA,1,0,0,0,4,60000,1,250000,100000,0,0,1.0236393213272095,2,3
102611,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,2,NA,NA,NA,5,NA,NA,NA,NA,NA,6,3,1,3,1,1,1,1,3,NA,2,3,1,1,NA,NA,NA,1,1,NA,NA,NA,0,0,NA,NA,NA,1,1,NA,NA,NA,3,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2018-10-23,3,3,3,3,3,0,500,0,0,0,1500,0,0,2000,0,500,2000,12000,0,14500,0,1,0,1,1,1,0,0,2018-11-06,2018-09-30,1,65,4,14,0,NA,1,0,0,0,2,136000,1,200000,25000,30000,1800,0.5440253019332886,2,3
