NCESSCH,NAME,LAT,LON,grade,Has_Calc,Num_Calc_Classes,Has_CS,Num_CS_Classes,Has_Physics,Num_Physics_Classes
510324002082,Armstrong High,37.552558,-77.403762,D,No,0,No,0,No,0
510324002214,Franklin Military Academy,37.52869699999999,-77.403739,D,No,0,No,0,Yes,2
510324002307,Richmond Alternative,37.549324,-77.44122099999998,D,No,0,No,0,No,0
530001002929,Structural Alt Confinement School,47.66559999999999,-117.4306,D,No,0,No,0,No,0
530001002930,Spokane Juvenile Detention School,47.66559999999999,-117.4306,D,No,0,No,0,No,0
530001403082,Bates Technical High School,47.252199999999995,-122.4469,D,Yes,1,Yes,15,No,0
530034203602,Rainier Valley Leadership Academy,47.547639999999994,-122.27631099999999,C,No,0,No,0,No,0
530702003665,Insight School of WA Open Doors Program,47.22870000000001,-122.471361,D,No,0,No,0,No,0
530771001138,Ballard High School,47.676899999999996,-122.37449999999998,B,Yes,10,Yes,3,Yes,21
530771001149,Chief Sealth International High School,47.52959999999999,-122.3662,D,No,0,No,0,Yes,15
530771001150,Cleveland High School STEM,47.5523,-122.314,D,Yes,2,Yes,4,Yes,17
530771001168,Franklin High School,47.576148999999994,-122.29301499999998,B,Yes,3,Yes,3,Yes,23
530771001171,Garfield High School,47.60499999999999,-122.3019,D,Yes,9,Yes,5,Yes,25
530771001226,Nova High School,47.60837099999999,-122.30093,D,No,0,No,0,No,0
530771001234,Alan T. Sugiyama High School,47.52563899999999,-122.270927,C,No,0,No,0,Yes,4
530771001236,Rainier Beach High School,47.524499999999996,-122.2663,B,No,0,No,0,Yes,10
530771001239,Roosevelt High School,47.67729999999999,-122.31279999999998,B,Yes,9,Yes,9,Yes,26
530771001262,West Seattle High School,47.5769,-122.3845,B,Yes,3,No,0,Yes,19
530771001311,Seattle World School,47.613369999999996,-122.30928100000001,D,No,0,No,0,Yes,8
530771002928,Interagency Detention School,47.6039,-122.31600000000002,D,No,0,No,0,No,0
530771003505,Interagency Open Doors,47.55819799999999,-122.287496,C,No,0,No,0,No,0
530771003555,Bridges Transition,47.518128,-122.37098,D,No,0,No,0,No,0
530771003719,Lincoln High School,47.660053,-122.340004,B,Yes,3,Yes,2,Yes,14
530825001386,Rogers High School,47.699499999999986,-117.38589999999999,C,Yes,2,Yes,2,Yes,5
530825001388,Lewis & Clark High School,47.65189999999999,-117.42029999999997,D,Yes,4,Yes,3,Yes,5
530825001407,Shadle Park High School,47.69879999999999,-117.43719999999999,C,Yes,2,Yes,1,Yes,5
530825002162,Daybreak Alternative School,47.65019999999999,-117.4085,C,No,0,No,0,No,0
530825002164,Spokane Area Professional-Technical Skills Center,47.6959,-117.3687,C,No,0,No,0,No,0
530825002361,A-3 Multiagency Adolescent Prog,47.67434899999999,-117.41781000000002,C,No,0,Yes,1,No,0
530825002364,Pratt Academy,47.695060999999995,-117.37018799999998,C,No,0,No,0,No,0
530825002534,SCCP Images,47.674299999999995,-117.35840000000002,D,No,0,No,0,No,0
530825002764,Bryant Center,47.66539999999999,-117.4364,D,No,0,No,0,Yes,1
530825003378,On Track Academy,47.695060999999995,-117.37018799999998,C,No,0,No,0,No,0
530870001811,Oakland High School,47.229899999999994,-122.48570000000001,C,No,0,Yes,1,Yes,1
530870002413,Comm Based Trans Program,47.25613299999999,-122.445663,D,No,0,No,0,No,0
530870003275,Special Services,47.25613299999999,-122.445663,D,No,0,No,0,No,0
530870003444,Tacoma Open Doors,47.24490599999999,-122.44302,D,No,0,No,0,No,0
530870003575,Industrial Design Engineering and Arts,47.19612999999999,-122.44146600000002,C,Yes,4,Yes,1,Yes,5
540018000884,Crossroads Academy,38.42743,-82.399577,B,No,0,Yes,3,No,0
550004202234,Milwaukee Academy of Science,43.042119,-87.93942899999999,C,No,0,Yes,1,Yes,5
550006902920,Escuela Verde,43.023783,-87.959794,D,No,0,No,0,Yes,1
550007402496,Veritas High,42.988206,-87.95269899999998,B,Yes,1,Yes,1,Yes,1
550007903064,Pathways High,43.039263,-87.95234399999998,C,No,0,No,0,Yes,1
550732000822,Reuther Central High,42.5834,-87.82249999999999,D,Yes,2,No,0,No,0
550732002754,Harborside Academy,42.58310499999999,-87.82251100000002,D,Yes,4,Yes,3,Yes,8
550732002910,Kenosha eSchool K-12,42.598528,-87.83217199999999,C,Yes,3,Yes,6,Yes,6
550852000925,East High,43.097423,-89.35426999999999,C,Yes,5,Yes,10,Yes,10
550852000967,West High,43.0688,-89.42689999999999,B,Yes,7,Yes,12,Yes,14
550852002265,Shabazz-City High,43.117681,-89.362961,C,No,0,No,0,Yes,1
550852002670,Metro School,43.071909999999995,-89.38354799999999,C,No,0,No,0,No,0
550852003349,Innovative High,43.085814,-89.371733,C,No,0,No,0,Yes,1
550960000792,ASSATA High,43.1021,-87.957381,C,No,0,No,0,Yes,7
550960000843,NOVA-Northwest Opportunities Vocational Academy,43.07569999999999,-87.9416,C,No,0,Yes,2,Yes,4
550960000856,Shalom High,43.053799999999995,-87.93319999999999,D,No,0,No,0,Yes,10
550960000963,Groppi High,43.047801,-87.94728999999998,C,No,0,No,0,Yes,24
550960001127,Bay View High,42.99439999999999,-87.8987,C,Yes,2,Yes,5,Yes,22
550960001164,Golda Meir School,43.050904,-87.915406,D,Yes,4,Yes,2,Yes,5
550960001215,Marshall High,43.09364999999999,-87.99324099999998,C,No,0,Yes,6,Yes,19
550960001247,South Division High,43.0134,-87.9303,D,Yes,2,Yes,5,Yes,22
550960001273,Milwaukee School of Languages,43.0758,-88.0187,C,Yes,4,Yes,9,Yes,13
550960002339,Milwaukee High School of the Arts,43.044799999999995,-87.9418,C,No,0,Yes,6,Yes,26
550960002567,Lad Lake Synergy School,43.00512,-87.950161,C,No,0,No,0,Yes,5
550960002577,Grandview High,42.99462,-87.929331,C,No,0,No,0,Yes,10
550960002603,Alliance School of Milwaukee,43.05389999999999,-87.9225,D,No,0,Yes,3,Yes,6
550960002608,WHS Information Technology,43.065836,-87.968316,B,No,0,Yes,9,Yes,15
550960002707,Banner Preparatory School of Milwaukee,43.1021,-87.957381,C,No,0,No,0,No,0
550960002730,North Division High,43.06680000000001,-87.92519999999999,D,No,0,Yes,2,Yes,13
550960002755,Carmen High School of Science and Technology South Campus,43.0121,-87.9535,C,Yes,1,Yes,1,Yes,4
550960002760,Transition High,43.05572399999999,-87.958145,C,No,0,No,0,Yes,13
550960002782,Audubon Technology and Communication High,42.98396499999999,-87.96257699999998,A,Yes,2,Yes,13,Yes,8
550960002931,MacDowell Montessori School K3-12,43.0327,-87.9928,C,No,0,No,0,No,0
550960002993,Obama School of Career and Technical Education,43.10959,-87.968381,D,No,0,Yes,6,Yes,12
550960003057,South Accelerated Academy,43.013528,-87.931204,D,No,0,No,0,No,0
551236001644,Walden III High,42.726355,-87.811136,C,No,0,Yes,3,Yes,8
551380001811,Shorewood High,43.08799999999999,-87.88899999999998,B,Yes,6,No,0,Yes,14
551380002623,New Horizons for Learning,43.08799999999999,-87.88899999999998,B,No,0,No,0,No,0
551404001832,South Milwaukee High,42.921989999999994,-87.86942999999998,D,Yes,3,Yes,1,Yes,3
551599002077,East High,43.053149999999995,-88.006124,B,Yes,7,Yes,4,Yes,14
551599002921,Wauwatosa Virtual Academy,43.053149999999995,-88.006124,B,Yes,2,Yes,5,Yes,4
551626002101,Central High,43.003447,-88.019178,C,Yes,6,Yes,1,Yes,4
551626002490,James E Dottke Project-Based Learning High School,43.01250199999999,-88.010197,C,No,0,No,0,No,0
551626002918,Shared Journeys,43.019544999999994,-88.042561,C,No,0,No,0,No,0
551662002170,Whitefish Bay High,43.10809999999999,-87.89579999999998,B,Yes,6,Yes,5,Yes,22
