id,age,agerange,highest_education,work_occupation,gender,hhincome,hourswork,livewithpartner,race,marital_status,hispaniclatino,hispaniclatino_group,workfullpart,laborstatus,start_date,end_date,pa031,pa035,pa005,pa026_a,csh_stored,pa055_b1,pa055_b2,pa055_b3,pa055_b4,pa055_b5,mobille_adopt,mobile_inperson_adopt,mobile_p2p_adopt,computer_adopt,pa044_d,pa013,pa198_b,fees_paid_atm,fees_paid_overdraft,fees_paid_bounced,fees_paid_lowbal,fees_paid_excesstran,fees_paid_teller,fees_paid_none,chk_acnt_num,sav_acnt_num,pa002,pa053,cc_rewards,ccfee_csh,ccfee_late,ccfee_baltran,ccfee_annual,ccfee_overlimit,ccfee_foreign,ccfee_none,pa052,pa056,pa198_a,pa198_c,pa198_f,pa198_g,pa198_i,pa198_k,heard_crypto,crypto_value,pa133_a,pa133_b,pa133_c,which_crypto_bitcoin,which_crypto_eth,which_crypto_doge,which_crypto_lite,which_crypto_other,which_crypto,pa050_csh,pa050_chk,pa050_mon,pa050_dc,pa050_cc,pa050_svc,pa050_banp,pa050_obbp,pa050_crypto,pa024,pa044_a,pa044_b,pa044_c,pa044_g,pa044_h,pa044_i,pa044_e,pa040_e,pa042_a,pa042_e,used_chkcashing,underbanked_monord,underbanked_remittance,pa055_a2_followup,pu010,pu009,pu011,ph006,ph004,ph009_a,ph009_b,ph009_c,ph009_d,ph025_b,ph025_c,ph025_d,income_hh,homeowner,de012,paypref_b1,paypref_web,q115_c_filter,paypref_inperson,bnpl001,bnpl002,bnpl003,bnpl004,bnpl006,have_cash_end,race_white,race_black,race_asian,as003_i4,as003_i1,as003_i2,as003_i3,as003_i5,as003_i6,as003_a7,as003_b7,as003_c7,as003_d7,as003_e7,as003_f7,as003_g7,as003_h7,as003_i7,hh_size,shops_online,chk_acnt_adopt,sav_acnt_adopt,bnk_acnt_adopt,paypal_adopt,zelle_adopt,venmo_adopt,other_nbops_adopt,nbop_acnt_adopt,ob_adopt,mb_adopt,chk_adopt,mon_adopt,csh_adopt,dc_adopt,cc_adopt,svc_adopt,banp_adopt,obbp_adopt,crypto_adopt,crypto_used,cc_num,dc_num,pa126_a,race_other,work_employed,work_onleave,work_temp_unemployed,work_looking,work_retired,work_disabled,work_other,work_self,census_division,e_exp_cover,e_exp_csh,e_exp_chk,e_exp_prepaid,e_exp_od,e_exp_cc,e_exp_sav,e_exp_heloc,e_exp_pawn,e_exp_payday,e_exp_csh_saved,e_exp_chk_saved,e_exp_sav_saved,e_exp_prepaid_saved,e_exp_tot_saved,e_exp_fam,memory_receipts,memory_finrec,memory_memory,memory_oth,memory_none,interest_level,watch_video,video_helpful,urban_cat,ind_weight,ind_weight_all,as003_a4,as003_b4,as003_h4,as003_c4,as003_d4,as003_e4,as003_f4,as003_g4,as003_g1,as003_h1,as003_a1,as003_b1,as003_c1,as003_d1,as003_e1,as003_f1,as003_h2,as003_g2,as003_f2,as003_e2,as003_d2,as003_c2,as003_b2,as003_a2,as003_a3,as003_b3,as003_c3,as003_d3,as003_e3,as003_f3,as003_g3,as003_h3,as003_h5,as003_a5,as003_b5,as003_c5,as003_d5,as003_e5,as003_f5,as003_g5,as003_h6,as003_a6,as003_b6,as003_c6,as003_d6,as003_e6,as003_f6,as003_g6
102435,67,NA,10,2,0,6,40,0,2,6,0,NA,1,3,2021-10-14,2021-10-14,1,1,NA,1,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,1,1,1,NA,1,0,0,0,0,0,0,0,1,7,1,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,.,0,0,0,0,0,0,0,0,NA,1,1,1,0,0,0,0,0,0,0,NA,0,NA,NA,NA,400,1,3,2,0,0,0,0,0,0,0,0,18000,0,NA,4,4,1,4,2,2,NA,NA,NA,1,0,1,0,NA,NA,NA,NA,NA,NA,4,2,4,4,3,2,3,2,4,3,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,1,1,NA,0,0,0,1,0,0,0,0,0,5,100,0,100,0,0,0,0,0,0,0,NA,311,500,0,811,0,0,0,1,0,0,1,1,1,2,1.203278660774231,2.074929714202881,2,2,2,5,5,2,5,4,4,2,4,3,5,5,4,5,2,4,4,2,5,5,4,3,2,3,5,5,2,4,2,1,1,1,4,5,5,1,5,4,2,2,4,5,5,2,4,4
100042,25,NA,9,NA,0,1,NA,0,2,6,0,NA,NA,4,2021-10-14,2021-10-15,NA,NA,NA,NA,0,0,0,0,0,0,1,0,0,0,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,NA,NA,NA,NA,NA,NA,NA,NA,.,NA,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,.,1,NA,0,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,2,0,0,0,0,0,NA,NA,NA,10,0,NA,5,5,1,5,1,2,NA,NA,NA,0,0,1,0,NA,NA,NA,NA,NA,NA,4,2,4,3,4,2,4,2,4,2,1,0,0,0,0,0,0,0,0,0,0,NA,0,1,0,0,1,NA,NA,0,0,NA,NA,NA,0,0,0,0,1,0,0,0,NA,7,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,2.1509206295013428,2.193267583847046,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100344,46,NA,12,2,0,8,40,NA,1,1,0,NA,1,1,2021-10-17,2021-10-17,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0,NA,NA,NA,NA,NA,NA,NA,NA,.,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,.,0,NA,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,6,0,0,0,0,0,NA,NA,NA,57,0,NA,6,NA,0,8,3,3,NA,NA,NA,0,1,0,0,NA,NA,NA,NA,NA,NA,3,3,3,3,1,4,5,3,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,NA,NA,0,0,NA,NA,NA,0,1,0,0,0,0,0,0,0,7,500,200,0,0,0,0,0,0,0,0,100,0,0,0,100,0,0,0,0,0,1,3,0,NA,2,0.24159754812717438,0.2314227968454361,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
104334,25,NA,9,2,0,8,40,0,1,6,0,NA,0,1,2021-10-21,2021-10-21,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0,NA,NA,NA,NA,NA,NA,NA,NA,.,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,.,0,NA,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1,0,0,NA,0,NA,NA,NA,NA,NA,NA,5,0,0,0,0,0,NA,NA,NA,66,0,NA,5,NA,0,6,3,3,NA,NA,NA,1,1,0,0,NA,NA,NA,NA,NA,NA,2,3,3,3,3,3,4,3,3,5,0,0,0,0,0,0,0,1,1,0,0,NA,0,1,0,0,0,NA,NA,0,0,NA,NA,NA,0,1,0,0,0,0,0,0,0,7,456,NA,1000,0,0,0,0,0,0,0,100,0,0,0,100,0,1,0,0,0,0,3,0,NA,2,1.0186448097229004,1.3273088932037354,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107491,76,NA,14,NA,0,16,NA,NA,1,1,0,NA,NA,5,2021-10-11,2021-10-11,1,1,NA,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,3,1,NA,1,1,0,0,0,1,0,0,0,4,1,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,.,1,1,0,0,1,NA,1,0,NA,0,1,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,0,NA,6,0,0,0,0,0,0,0,0,154000,1,NA,2,3,1,3,1,2,NA,NA,NA,1,1,0,0,NA,NA,NA,NA,NA,NA,4,2,4,4,4,4,5,2,5,2,1,1,1,1,1,0,0,0,1,1,1,1,0,1,1,1,0,1,0,0,0,1,1,NA,0,0,0,0,0,1,0,0,NA,8,2000,2000,0,0,0,0,0,0,0,0,13000,18373,270656,0,302029,0,0,1,1,0,0,1,1,1,3,0.9471302628517151,1.9969924688339233,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
102873,40,NA,13,2,1,4,42,NA,1,1,0,NA,1,1,2021-10-07,2021-10-07,1,1,NA,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,2,1,NA,1,1,0,0,0,0,0,0,1,7,3,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,.,1,1,0,0,1,NA,0,1,NA,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,0,NA,4,0,0,0,0,0,0,0,0,160000,1,NA,7,3,1,3,1,2,NA,NA,NA,0,1,0,0,NA,NA,NA,NA,NA,NA,4,2,3,4,3,2,3,2,3,2,1,1,1,1,0,0,0,0,0,1,1,1,0,1,1,1,0,0,1,0,0,3,2,NA,0,1,0,0,0,0,0,0,0,5,2000,500,1500,0,0,0,0,0,0,0,500,5000,50000,0,55500,0,0,0,0,0,1,3,1,1,2,0.2092597484588623,0.21953324973583221,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
101594,26,NA,10,2,0,15,25,0,1,6,0,NA,0,4,2021-10-05,2021-10-05,1,1,NA,1,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,1,1,1,NA,1,1,0,0,0,0,0,0,1,7,1,0,0,0,1,0,0,1,138,1,1,0,1,1,0,0,0,1-2,1,1,0,1,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,0,NA,5,0,0,0,0,0,1,0,0,130000,0,NA,3,3,1,3,1,1,2,NA,NA,0,1,0,0,NA,NA,NA,NA,NA,NA,5,2,5,5,5,1,3,1,4,3,1,1,1,1,1,0,1,0,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1,3,0,0,0,0,1,0,0,0,0,4,2000,800,0,0,0,0,1200,0,0,0,NA,2200,500,0,2700,0,0,1,1,0,0,2,0,NA,2,2.0629565715789795,2.1525931358337402,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
104193,61,NA,14,3,0,16,40,NA,1,1,0,NA,1,1,2021-10-24,2021-10-24,1,1,NA,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,NA,1,1,0,0,0,1,0,0,0,4,2,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,.,1,1,0,0,1,NA,1,1,NA,1,0,0,1,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,0,NA,6,0,0,0,0,0,0,0,0,150000,1,NA,7,3,1,3,2,2,NA,NA,NA,1,1,0,0,NA,NA,NA,NA,NA,NA,3,2,3,4,3,4,4,2,4,3,1,1,1,1,0,0,1,0,1,1,1,1,0,1,1,1,0,1,1,0,0,2,1,NA,0,1,0,0,0,0,0,0,0,6,2000,0,0,0,2000,0,0,0,0,0,700,2812,20000,0,23512,0,1,0,1,0,0,2,1,1,2,0.5143567323684692,0.6837870478630066,1,5,2,4,5,3,5,5,5,2,2,2,5,5,5,1,5,5,5,5,1,5,4,5,5,3,3,5,3,4,5,3,2,4,5,4,3,3,4,5,4,3,5,4,5,3,5,5
105382,61,NA,10,NA,0,16,NA,NA,1,1,0,NA,NA,7,2021-10-02,2021-10-02,1,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,NA,1,1,0,0,0,1,0,0,0,4,2,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,.,1,0,0,NA,1,0,0,0,NA,1,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,0,NA,5,0,0,0,0,0,0,NA,0,180000,1,NA,7,3,1,3,2,2,NA,NA,NA,1,1,0,0,NA,NA,NA,NA,NA,NA,2,1,4,4,3,3,4,1,3,2,1,1,1,1,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,2,NA,NA,0,0,0,0,0,0,0,1,NA,9,2000,0,0,0,0,0,2000,0,0,0,500,0,9000,0,9500,0,1,1,0,0,0,1,1,1,2,0.5628510117530823,0.751767635345459,2,2,3,1,5,2,2,2,2,1,2,2,4,5,4,2,2,5,5,4,4,4,4,5,2,2,2,5,2,4,4,2,4,3,4,4,4,3,4,4,1,1,4,4,5,2,4,4
104060,60,NA,12,2,0,11,35,0,2,4,0,NA,1,5,2021-10-13,2021-10-13,1,0,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,.,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,.,1,0,1,1,NA,NA,0,0,NA,1,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,2,0,0,0,0,0,NA,0,0,48000,1,NA,4,NA,0,10,2,2,NA,NA,NA,1,0,1,0,NA,NA,NA,NA,NA,NA,4,3,3,3,3,3,3,3,3,6,0,1,1,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,NA,2,NA,0,0,0,0,0,1,0,0,0,1,2000,0,0,0,0,0,2000,0,0,0,0,0,3000,0,3000,0,1,0,1,1,0,1,1,1,2,1.107490062713623,1.300050973892212,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
104979,29,NA,9,1,0,7,34,0,1,1,0,NA,1,1,2021-10-03,2021-10-03,1,1,NA,1,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,2,2,NA,1,1,0,0,0,0,0,0,1,7,3,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,.,1,1,1,1,1,NA,1,1,NA,1,1,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,2900,1,3,5,0,0,0,0,0,0,0,0,100000,1,NA,3,3,1,1,2,2,NA,NA,NA,0,1,0,0,NA,NA,NA,NA,NA,NA,3,3,3,4,2,3,3,3,1,5,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,0,1,1,0,0,3,3,NA,0,1,0,0,0,0,0,0,0,NA,2000,0,2000,0,0,0,0,0,0,0,22,7500,500,0,8022,0,0,0,1,0,0,1,1,1,2,0.9150617122650146,0.6146273612976074,5,3,5,2,2,5,2,2,3,3,4,3,5,5,5,3,3,5,5,5,5,5,4,5,5,5,5,5,3,1,3,2,2,5,4,2,2,2,2,2,5,2,5,5,5,3,1,1
100338,82,NA,12,NA,1,13,NA,1,1,5,0,NA,NA,5,2021-10-03,2021-10-03,1,1,NA,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1,NA,1,1,0,0,0,0,0,0,1,7,2,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,.,1,1,0,NA,1,NA,0,0,NA,1,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,0,NA,4,0,0,0,0,0,0,NA,0,60000,1,NA,2,3,1,3,1,2,NA,NA,NA,1,1,0,0,NA,NA,NA,NA,NA,NA,4,4,4,4,3,4,4,2,3,2,1,1,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,2,NA,NA,0,0,0,0,0,1,0,0,NA,4,2000,0,2000,0,0,0,0,0,0,0,50,17100,2225,0,19375,0,1,0,0,0,0,2,1,1,2,0.4226301312446594,0.6135121583938599,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
101404,80,NA,14,NA,1,14,NA,NA,1,1,0,NA,NA,5,2021-10-04,2021-10-04,1,1,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,NA,1,1,0,0,0,0,0,0,1,7,2,0,1,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,.,0,0,0,0,0,1,0,0,NA,1,0,0,0,0,0,1,0,0,0,NA,0,NA,NA,NA,NA,0,NA,6,0,0,0,0,0,0,0,0,5047,1,NA,2,NA,0,3,2,2,NA,NA,NA,1,1,0,0,NA,NA,NA,NA,NA,NA,5,2,3,5,3,4,3,3,2,3,0,1,1,1,0,0,0,1,1,0,0,1,0,1,1,1,1,0,0,0,0,2,1,NA,0,0,0,0,0,1,0,0,NA,8,2000,0,2000,0,0,0,0,0,0,0,NA,20000,1000000,NA,1020000,0,1,1,1,0,0,2,1,0,1,0.3195168972015381,0.2917124927043915,5,2,4,4,4,4,4,4,3,3,3,2,4,5,5,4,3,5,5,5,5,5,4,5,5,4,4,5,5,4,5,3,2,5,3,3,4,4,3,2,5,4,5,5,5,4,4,5
104628,39,NA,13,NA,0,16,NA,NA,1,1,0,NA,NA,7,2021-10-15,2021-10-15,1,1,NA,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,3,NA,NA,1,1,0,0,0,1,0,0,0,4,4,1,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,.,1,1,0,1,1,0,0,0,NA,1,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,0,NA,5,1,0,0,0,0,1,0,0,160000,1,NA,7,3,1,3,2,2,NA,NA,NA,1,1,0,0,NA,NA,NA,NA,NA,NA,4,2,4,4,4,2,4,2,4,4,1,1,0,1,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,4,3,NA,0,0,0,0,0,0,0,1,NA,5,2000,0,0,0,2000,0,0,0,0,0,800,20000,0,0,20800,0,1,0,0,0,0,2,0,NA,3,0.59247225522995,0.4695998430252075,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
102631,81,NA,14,NA,0,13,NA,NA,1,1,0,NA,NA,5,2021-10-24,2021-10-25,1,1,NA,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,NA,1,1,0,0,0,0,0,0,1,7,6,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,.,1,1,0,0,1,NA,0,0,NA,1,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,0,NA,6,0,0,0,0,0,0,0,0,75000,1,NA,7,3,1,3,3,1,2,NA,NA,1,1,0,0,NA,NA,NA,NA,NA,NA,4,3,4,5,4,3,2,2,3,2,1,1,1,1,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,6,1,NA,0,0,0,0,0,1,0,0,NA,5,2000,0,2000,0,0,0,0,0,0,0,62,56000,30000,0,86062,0,0,1,0,0,0,3,0,NA,2,0.4337775409221649,0.355525940656662,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
103679,56,NA,10,2,0,NA,24,NA,1,1,0,NA,0,1,2021-10-10,2021-10-10,1,1,NA,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,1,NA,1,1,0,0,0,0,0,0,1,7,2,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,.,1,1,0,NA,1,0,0,1,NA,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,0,NA,7,0,0,0,0,0,0,NA,0,NA,1,NA,7,3,1,3,3,2,NA,NA,NA,1,1,0,0,NA,NA,NA,NA,NA,NA,4,2,5,5,4,2,5,1,3,3,1,1,1,1,0,0,0,0,0,1,0,1,0,1,0,1,1,0,1,0,0,2,NA,NA,0,1,0,0,0,0,0,0,0,1,2000,0,0,0,2000,0,0,0,0,0,40,0,1000,0,1040,0,1,0,0,0,0,2,1,1,2,0.6945456862449646,0.5063881874084473,2,4,1,1,4,3,4,5,5,2,4,2,5,5,4,4,3,5,5,4,4,5,4,5,4,2,3,5,5,4,5,1,4,5,3,3,4,5,2,3,1,3,4,1,4,2,5,5
102203,36,NA,6,NA,1,4,NA,0,2,6,0,NA,NA,6,2021-10-05,2021-10-05,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA,NA,NA,.,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,.,0,NA,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,2,0,0,0,0,0,NA,NA,NA,0,0,NA,1,NA,0,1,2,2,NA,NA,NA,1,0,1,0,NA,NA,NA,NA,NA,NA,4,2,4,4,4,3,4,3,3,5,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,NA,NA,0,0,NA,NA,NA,0,0,0,0,0,0,1,0,NA,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,0,0,0,1,1,1,1,3,2.313948631286621,2.425671100616455,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
104600,28,NA,9,2,1,7,40,0,1,6,0,NA,1,1,2021-10-23,2021-10-23,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,.,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,.,0,0,0,NA,NA,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,7,0,0,0,0,0,NA,NA,0,23,0,NA,6,NA,0,6,3,3,NA,NA,NA,0,1,0,0,NA,NA,NA,NA,NA,NA,3,3,3,3,3,3,3,3,3,2,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,NA,NA,0,1,0,0,0,0,0,0,0,7,456,100,0,0,0,0,0,0,0,0,100,0,0,0,100,0,0,0,0,1,0,3,0,NA,2,3.346229314804077,3.3433589935302734,3,3,3,3,3,3,3,3,3,4,5,4,3,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3
103767,64,NA,10,NA,0,1,NA,0,1,4,0,NA,NA,6,2021-10-14,2021-10-14,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA,NA,NA,.,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,.,0,NA,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,7,0,0,0,0,0,NA,NA,NA,0,0,NA,1,NA,0,1,2,2,NA,NA,NA,0,1,0,0,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,NA,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,NA,NA,0,0,NA,NA,NA,0,0,0,0,0,0,1,0,NA,NA,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,10,2100,1,0,0,0,0,1,1,1,2,0.30474892258644104,0.35358402132987976,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
102842,40,NA,10,NA,0,8,NA,0,1,6,0,NA,NA,4,2021-09-30,2021-09-30,NA,NA,NA,NA,0,0,0,0,0,0,1,0,0,0,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,0,NA,NA,NA,NA,NA,NA,NA,NA,.,NA,0,0,1,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,.,1,NA,0,NA,NA,1,NA,NA,NA,1,0,0,0,0,1,0,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,7,0,0,0,0,0,NA,NA,NA,23000,0,NA,1,5,1,5,1,1,2,NA,NA,1,1,0,0,NA,NA,NA,NA,NA,NA,5,4,4,4,4,4,4,4,4,5,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,NA,NA,0,0,NA,NA,NA,0,0,0,0,1,0,0,0,NA,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,1,1,0,0,0,2,0,NA,1,0.23074877262115479,0.0680796429514885,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
