id,work_employed,work_onleave,work_temp_unemployed,work_looking,work_retired,work_disabled,work_oth,work_occupation,work_self,inc_wage,inc_retempl,inc_self,inc_ss,inc_intdiv,inc_rent,inc_gov,inc_alimony,inc_child,inc_retsav,inc_wage_freq,inc_retempl_freq,inc_self_freq,inc_ss_freq,inc_intdiv_freq,inc_rent_freq,inc_gov_freq,inc_alimony_freq,inc_child_freq,inc_retsav_freq,paypref_b1,paypref_b2,paypref_nb1,paypref_nb2,paypref_lt10,paypref_10to25,paypref_25to50,paypref_50to100,paypref_100plus,mobile_howfunded,cc_num,paypref_web,cc_type_1,cc_type_2,cc_type_3,cc_type_4,cc_type_5,cc_type_6,cc_rewards_1,cc_rewards_2,cc_rewards_3,cc_rewards_4,cc_rewards_5,cc_rewards_6,cc_hasbal_1,cc_hasbal_2,cc_hasbal_3,cc_hasbal_4,cc_hasbal_5,cc_hasbal_6,cc_chip_1,cc_chip_2,cc_chip_3,cc_chip_4,cc_chip_5,cc_chip_6,dc_num,dc_logo_1,dc_logo_2,dc_logo_3,dc_logo_4,dc_logo_5,dc_rewards_1,dc_rewards_2,dc_rewards_3,dc_rewards_4,dc_rewards_5,dc_acct_1,dc_acct_2,dc_acct_3,dc_acct_4,dc_acct_5,shops_online,last_income_date,paypref_b1_why,paypref_b2_why,paypref_nb1_why,paypref_nb2_why,paypref_web_why,e_exp_csh,e_exp_chk,e_exp_od,e_exp_cc,e_exp_heloc,e_exp_sav,e_exp_payday,e_exp_fam,e_exp_cover,e_exp_pawn,e_exp_csh_saved,e_exp_chk_saved,e_exp_sav_saved,e_exp_svc_saved,e_exp_tot_saved,cashwith_amnt_prim,cashwith_amnt_oth,cashwith_location,cashwith_num_prim,cashwith_num_oth,interest_level,memory_lpd,memory_checkbook,memory_receipts,memory_finrec,memory_oth,next_income_date,scpc_date,gender,age,marital_status,highest_education,hispaniclatino,hispaniclatino_group,race_white,race_black,race_asian,race_other,hh_size,income_hh,income_hh_gte500k,homeowner,home_value,home_debt,other_assets,other_debts,ind_weight,_merge
103150,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,4,1,4,4,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2017-10-05,3,8,9,4,NA,0,500,0,0,0,0,0,0,500,0,0,0,0,0,0,20,20,1,4.348214149475098,4.348214149475098,1,0,1,1,0,0,2017-10-19,2017-09-24,0,40,6,13,1,2,0,0,0,1,3,1,NA,0,NA,NA,0,800,0.43227291107177734,3
102686,0,0,0,0,1,0,0,NA,NA,0,1,0,0,1,0,0,0,0,1,NA,4,NA,NA,4,NA,NA,NA,NA,5,3,2,3,2,3,3,3,3,3,NA,2,3,6,1,NA,NA,NA,NA,1,1,NA,NA,NA,NA,0,0,NA,NA,NA,NA,1,1,NA,NA,NA,NA,1,1,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2017-09-29,7,3,7,8,7,NA,NA,NA,2000,NA,NA,NA,NA,2000,NA,207,13344,20400,0,33951,100,0,2,0.4166666567325592,NA,1,0,0,1,0,0,2017-10-31,2017-09-19,0,71,1,15,0,NA,1,0,0,0,2,14,NA,1,300000,0,50000,0,0.6998775601387024,3
101327,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,1,0,0,0,2,NA,NA,NA,NA,NA,4,NA,NA,NA,6,4,1,4,1,1,4,4,4,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2017-10-20,3,1,1,1,1,60,22,0,0,0,800,0,0,882,0,60,22,800,0,882,100,20,1,8.696428298950195,1,2,1,0,0,0,0,2017-11-03,2017-09-20,0,37,4,9,0,NA,0,1,0,0,5,4,NA,0,NA,NA,0,30000,1.3856936693191528,3
103006,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,3,4,1,4,4,4,3,NA,5,3,1,1,1,2,4,NA,1,1,1,1,1,NA,1,1,1,1,1,NA,1,1,1,1,0,NA,1,1,NA,NA,NA,NA,0,NA,NA,NA,NA,1,NA,NA,NA,NA,1,2017-10-05,3,1,2,3,3,0,0,0,0,0,2000,0,0,2000,0,400,100,3000,0,3500,50,20,4,2,2,2,0,1,1,0,0,2017-10-19,2017-09-23,0,47,6,12,1,4,1,0,0,0,1,10,NA,1,130000,0,0,30000,1.0605348348617554,3
102172,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,6,4,3,4,4,4,4,3,NA,1,3,3,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2017-10-12,3,3,3,3,8,NA,NA,NA,NA,NA,2000,NA,NA,2000,NA,0,0,10000,0,10000,20,0,6,1,NA,3,0,0,1,0,0,2017-10-26,2017-09-30,0,32,1,13,0,NA,0,0,1,0,3,14,NA,0,NA,NA,25000,38000,1.7711212635040283,3
103033,0,0,0,0,0,0,1,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,2,1,3,1,1,3,3,3,NA,1,3,6,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,0,NA,NA,NA,NA,1,NA,NA,NA,NA,1,2014-02-10,3,6,3,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,1,2,NA,1,0,0,1,1,0,NA,2017-09-20,0,48,6,10,0,NA,1,0,0,0,2,1,NA,1,8000,0,0,48000,0.2530440390110016,3
100792,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,2,3,1,1,3,3,3,3,NA,1,10,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2017-10-20,3,1,3,9,8,0,0,0,0,0,2000,0,0,2000,0,0,0,110000,0,110000,220,0,1,2,NA,2,0,0,1,1,0,2017-11-03,2017-10-09,1,51,1,13,0,NA,1,0,0,0,4,17,NA,1,350000,0,100000,0,0.8029993772506714,3
101732,0,0,0,0,1,0,0,NA,NA,0,1,0,1,1,0,0,0,0,1,NA,4,NA,4,9,NA,NA,NA,NA,4,7,2,3,2,1,4,3,3,3,NA,2,3,6,6,NA,NA,NA,NA,1,1,NA,NA,NA,NA,0,0,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,0,NA,NA,NA,NA,2,NA,NA,NA,NA,1,2017-10-01,3,1,3,1,8,NA,NA,NA,NA,NA,2000,NA,NA,2000,NA,0,0,8000,0,8000,100,0,1,4.348214149475098,NA,2,0,1,1,0,0,2017-11-08,2017-09-20,1,70,1,14,0,NA,1,0,0,0,2,14,NA,1,400000,280000,250000,175000,0.5649179220199585,3
103596,1,0,0,0,0,0,0,4,1,0,0,1,0,0,1,0,0,0,0,NA,NA,2,NA,NA,4,NA,NA,NA,NA,2,3,1,3,1,1,4,3,3,NA,2,3,5,1,NA,NA,NA,NA,1,1,NA,NA,NA,NA,0,0,NA,NA,NA,NA,1,1,NA,NA,NA,NA,1,1,NA,NA,NA,NA,0,NA,NA,NA,NA,1,NA,NA,NA,NA,1,2017-10-04,3,8,3,7,3,NA,NA,NA,NA,NA,2000,NA,NA,2000,NA,0,0,15000,0,15000,100,50,2,4.348214149475098,4.348214149475098,3,0,1,1,0,0,2017-10-18,2017-09-20,1,63,1,10,0,NA,1,0,0,0,3,16,NA,1,300000,50000,1500000,150000,0.9791977405548096,3
100087,0,0,0,0,1,0,0,NA,NA,0,1,0,1,0,0,0,0,0,0,NA,4,NA,4,NA,NA,NA,NA,NA,NA,2,1,1,3,1,1,1,1,2,NA,2,NA,1,2,NA,NA,NA,NA,1,1,NA,NA,NA,NA,1,1,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2017-10-11,3,3,3,6,NA,0,0,0,0,0,2000,0,0,2000,0,200,0,12000,0,12200,200,0,2,17.39285659790039,NA,2,1,1,0,0,0,2017-11-01,2017-09-19,1,65,4,10,0,NA,1,0,0,0,1,12,NA,1,250000,50000,150000,10000,0.76622772216796875,3
104289,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,2,10,6,1,1,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,0,NA,NA,NA,NA,1,NA,NA,NA,NA,0,2017-10-20,9,9,9,9,NA,0,500,0,0,0,0,0,0,500,0,0,0,0,400,400,40,20,1,4.348214149475098,1,2,0,0,0,0,0,2017-11-03,2017-09-22,1,36,1,13,0,NA,1,0,0,0,4,16,NA,1,1,1,1,1,0.7855576276779175,3
104134,0,0,0,0,0,1,0,NA,NA,0,0,0,1,0,0,0,0,0,0,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,11,4,4,1,1,4,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,2017-10-03,2,2,2,3,NA,0,0,0,0,0,0,0,0,0,0,40,13,0,0,53,40,0,2,1,NA,1,0,0,0,0,0,2017-11-03,2017-10-24,0,54,4,13,0,NA,0,1,0,0,5,8,NA,0,NA,NA,5000,1000,0.5471442937850952,3
105091,1,0,0,0,1,0,0,3,0,1,1,0,0,0,0,0,0,0,0,1,4,NA,NA,NA,NA,NA,NA,NA,NA,7,2,1,3,1,1,1,7,3,NA,2,3,5,6,NA,NA,NA,NA,1,1,NA,NA,NA,NA,0,0,NA,NA,NA,NA,1,1,NA,NA,NA,NA,1,1,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2017-10-13,3,6,1,7,8,NA,NA,NA,NA,NA,2000,NA,NA,2000,NA,100,0,11700,133,11933,60,0,1,4.348214149475098,NA,3,0,1,1,1,0,2017-10-27,2017-09-23,1,60,1,10,0,NA,1,0,0,0,2,16,NA,1,240000,51730,40000,3200,0.5177560448646545,3
104683,1,0,0,0,0,0,0,2,0,1,0,0,0,1,0,0,0,0,0,4,NA,NA,NA,4,NA,NA,NA,NA,NA,3,2,3,1,3,3,3,3,3,NA,2,3,1,6,NA,NA,NA,NA,1,1,NA,NA,NA,NA,0,0,NA,NA,NA,NA,1,1,NA,NA,NA,NA,1,2,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2017-09-15,7,8,7,1,7,NA,NA,NA,NA,NA,2000,NA,NA,2000,NA,1000,0,35000,0,36000,100,0,1,4.348214149475098,NA,2,0,0,1,0,0,2017-10-13,2017-09-19,1,39,1,14,0,NA,1,0,0,0,3,17,NA,1,800000,500000,100000,150000,0.7855576276779175,3
104990,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,3,1,2,3,3,3,3,NA,1,3,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2017-10-05,7,8,7,3,7,NA,NA,NA,2000,NA,NA,NA,NA,2000,NA,1000,0,5000,0,6000,100,0,5,4.348214149475098,NA,2,0,0,1,0,0,2017-10-12,2017-10-03,0,45,1,13,0,NA,1,0,0,0,2,16,NA,1,700000,340000,400000,0,0.5146617889404297,3
100332,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,3,4,1,1,4,4,4,2,NA,1,3,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,2,1,1,NA,NA,NA,1,1,NA,NA,NA,1,2,NA,NA,NA,1,2017-09-29,3,6,3,3,8,0,2000,0,0,0,0,0,0,2000,0,0,8000,0,0,8000,50,100,4,2,1,2,0,0,0,0,0,2017-10-13,2017-09-20,0,52,5,13,0,NA,0,1,0,0,2,6,NA,0,NA,NA,15000,15000,0.43413347005844116,3
102026,1,0,0,0,0,0,0,2,0,1,1,0,1,0,0,0,0,0,0,1,4,NA,4,NA,NA,NA,NA,NA,NA,2,3,3,1,1,1,3,3,3,NA,2,3,1,1,NA,NA,NA,NA,1,1,NA,NA,NA,NA,0,1,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2017-09-29,8,8,8,3,8,NA,2000,NA,NA,NA,NA,NA,NA,2000,NA,0,10191,8000,0,18191,150,0,2,4.348214149475098,NA,1,1,0,1,1,0,2017-10-13,2017-09-23,1,64,4,13,0,NA,1,0,0,0,1,12,NA,1,145000,0,150000,1700,0.3258069157600403,3
103667,0,0,0,0,1,0,1,NA,NA,0,1,1,1,0,0,0,0,0,0,NA,4,8,4,NA,NA,NA,NA,NA,NA,2,3,3,1,1,1,3,3,3,NA,1,3,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2017-09-29,6,7,7,1,8,NA,NA,NA,2000,NA,NA,NA,NA,2000,NA,160,2000,5000,0,7160,300,120,1,3,4,2,0,1,1,1,0,2017-11-01,2017-09-30,1,76,1,14,0,NA,1,0,0,0,2,15,NA,1,610000,89000,NA,1000,0.5649179220199585,3
105003,0,0,1,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,2,4,3,4,4,3,3,3,NA,2,3,2,1,NA,NA,NA,NA,1,0,NA,NA,NA,NA,1,0,NA,NA,NA,NA,1,1,NA,NA,NA,NA,1,1,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2009-01-23,3,3,3,3,3,0,2000,0,0,0,0,0,0,2000,0,0,5000,0,0,5000,20,20,1,0.0833333358168602,0.0833333358168602,2,0,0,0,1,0,NA,2017-09-21,0,45,6,14,0,NA,1,0,0,0,1,1,NA,1,250000,48000,0,5000,0.2876971960067749,3
104560,0,0,0,0,1,0,0,NA,NA,0,1,0,1,0,0,0,0,1,0,NA,4,NA,4,NA,NA,NA,NA,4,NA,7,3,3,1,3,3,3,3,3,NA,2,3,6,8,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,6,3,7,3,3,200,200,200,400,NA,0,NA,NA,1000,NA,200,200,0,0,400,100,0,1,2,NA,1,0,0,0,0,0,2017-10-18,2017-09-23,0,75,5,9,0,NA,1,0,0,0,2,12,NA,0,NA,NA,30000,5000,2.2063889503479004,3
103306,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,4,4,NA,NA,6,NA,NA,NA,NA,NA,3,2,1,3,1,1,3,3,3,NA,3,3,2,3,3,NA,NA,NA,1,1,1,NA,NA,NA,0,0,0,NA,NA,NA,1,1,1,NA,NA,NA,2,1,1,NA,NA,NA,0,0,NA,NA,NA,1,2,NA,NA,NA,1,2017-09-30,6,3,3,6,6,0,0,0,0,0,2000,0,0,2000,0,0,1900,200000,0,201900,80,0,1,0.5,NA,2,0,0,1,1,0,2017-10-31,2017-09-20,1,58,6,16,0,NA,0,0,1,0,1,15,NA,1,400000,0,0,0,0.6646636724472046,3
100353,0,0,0,0,1,0,0,NA,NA,0,0,0,1,0,0,0,0,0,0,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,2,1,3,1,1,1,3,3,3,NA,2,NA,2,5,NA,NA,NA,NA,1,0,NA,NA,NA,NA,1,0,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2017-09-01,6,3,10,10,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,2,4.348214149475098,NA,2,0,1,1,1,0,2017-10-03,2017-09-26,1,75,6,10,0,NA,1,0,0,0,1,4,NA,0,NA,NA,3000,2000,0.44823458790779114,3
104635,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,7,3,4,4,3,3,3,3,NA,2,10,6,2,NA,NA,NA,NA,1,1,NA,NA,NA,NA,0,1,NA,NA,NA,NA,1,1,NA,NA,NA,NA,1,1,NA,NA,NA,NA,0,NA,NA,NA,NA,1,NA,NA,NA,NA,1,2017-09-22,6,3,3,3,3,NA,800,NA,NA,NA,NA,NA,NA,800,NA,21,780,0,0,801,100,40,1,2,0.25,1,0,0,1,1,0,2017-10-20,2017-09-29,1,40,1,14,0,NA,1,0,0,0,4,16,NA,0,NA,NA,100000,6000,0.7855576276779175,3
104832,0,0,0,0,1,0,0,NA,NA,0,1,0,1,1,0,0,0,0,1,NA,4,NA,4,5,NA,NA,NA,NA,4,3,2,3,2,1,3,3,3,3,NA,1,3,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2017-10-04,3,6,3,6,3,NA,2000,NA,NA,NA,NA,NA,NA,2000,NA,400,3000,0,0,3400,200,0,2,0.4166666567325592,NA,2,0,0,1,1,0,2017-11-01,2017-09-20,1,87,1,13,0,NA,1,0,0,0,2,13,NA,1,200000,0,150000,0,0.3937374949455261,3
103769,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,2,4,3,1,4,4,4,4,NA,2,4,6,2,NA,NA,NA,NA,1,0,NA,NA,NA,NA,1,1,NA,NA,NA,NA,1,1,NA,NA,NA,NA,1,1,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2017-10-20,3,1,2,3,2,NA,NA,NA,NA,NA,2000,NA,NA,2000,NA,0,2400,6500,0,8900,100,80,1,4,2,1,0,0,1,1,0,2017-11-22,2017-09-23,0,49,1,16,0,NA,1,0,0,0,4,17,NA,1,540000,370000,15000,120000,0.9569434523582458,3
102915,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,4,2,1,1,1,4,4,NA,1,3,2,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,2,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2017-10-13,6,6,6,6,6,100,400,0,0,0,0,0,0,500,0,0,0,0,0,0,100,100,1,4.348214149475098,4.348214149475098,2,1,0,1,0,0,2017-10-20,2017-09-20,1,48,1,9,0,NA,1,0,0,0,4,12,NA,1,1500,1000,0,2000,2.9443695545196533,3
100579,1,0,0,0,0,0,0,4,1,0,0,1,0,0,0,0,0,0,0,NA,NA,9,NA,NA,NA,NA,NA,NA,NA,7,2,4,1,1,4,4,4,3,NA,1,4,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2017-09-08,3,3,3,1,3,0,0,0,0,0,2000,0,0,2000,0,0,0,20000,0,20000,60,0,1,2,NA,2,0,0,0,1,0,2017-10-06,2017-09-19,0,62,1,15,0,NA,1,0,0,0,2,14,NA,1,475000,0,75000,17000,0.3872497081756592,3
103851,0,0,0,0,1,0,0,NA,NA,0,1,0,1,0,0,0,0,0,0,NA,4,NA,4,NA,NA,NA,NA,NA,NA,6,2,3,1,1,1,5,3,3,NA,2,3,3,2,NA,NA,NA,NA,1,1,NA,NA,NA,NA,1,1,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2017-10-02,2,10,3,3,8,0,0,0,0,0,2000,0,0,2000,0,200,0,3649,0,3849,200,0,1,2,NA,1,0,1,1,1,0,2017-10-31,2017-09-27,0,65,4,13,0,NA,0,1,0,0,2,15,NA,1,445000,245000,200000,12133,2.062166213989258,3
101564,1,0,0,0,0,0,0,2,0,1,0,0,0,1,0,0,0,0,0,2,NA,NA,NA,4,NA,NA,NA,NA,NA,3,6,3,2,3,3,3,3,3,NA,1,3,2,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2017-09-15,7,3,7,3,7,0,0,0,2000,0,0,0,0,2000,0,50,5000,10000,0,15050,200,200,1,2,0.6666666865348816,2,0,0,1,1,0,2017-11-01,2017-09-19,0,47,1,13,0,NA,1,0,0,0,2,17,NA,1,260000,0,100000,25000,0.5146617889404297,3
104825,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,3,1,3,1,1,1,1,3,NA,1,NA,2,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,2,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2017-09-28,3,3,3,3,NA,NA,NA,NA,1000,NA,NA,NA,1000,2000,NA,0,0,0,0,0,200,0,1,4.348214149475098,NA,2,0,0,1,0,0,2017-10-05,2017-09-20,1,59,1,9,0,NA,1,0,0,0,2,16,NA,0,NA,NA,0,4000,1.9765812158584595,3
102321,0,0,0,0,1,0,0,NA,NA,0,1,0,1,0,0,0,0,0,1,NA,4,NA,4,NA,NA,NA,NA,NA,5,4,3,1,6,1,1,1,4,4,NA,2,4,1,2,NA,NA,NA,NA,1,1,NA,NA,NA,NA,1,1,NA,NA,NA,NA,1,1,NA,NA,NA,NA,1,2,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,1,2017-10-25,3,1,4,3,3,NA,NA,NA,NA,NA,2000,NA,NA,2000,NA,1394,989,3235,0,5618,500,0,1,2,NA,3,1,0,0,0,0,2017-10-25,2017-09-21,0,79,5,13,0,NA,0,1,0,0,1,12,NA,1,240000,73489,200000,1390,1.8213149309158325,3
100636,0,0,0,0,0,0,1,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,7,3,4,4,4,3,3,3,NA,1,3,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,0,NA,NA,NA,NA,1,NA,NA,NA,NA,1,2017-10-23,3,3,7,2,7,NA,2000,NA,NA,NA,NA,NA,NA,2000,NA,16,7792,0,0,7808,20,20,1,0.3333333432674408,0.25,2,0,0,0,1,0,NA,2017-10-25,0,25,6,13,1,4,1,0,0,0,2,18,500000,1,750000,70000,10000,0,1.6380289793014526,3
102132,1,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,3,4,3,3,3,3,3,NA,3,3,6,1,1,NA,NA,NA,1,1,1,NA,NA,NA,1,0,1,NA,NA,NA,1,1,1,NA,NA,NA,1,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2017-10-05,3,3,3,3,8,265,1688,0,0,0,47,0,0,2000,0,0,265,47,0,312,40,20,1,0.4166666567325592,0.3333333432674408,1,0,0,0,1,0,2017-10-19,2017-09-20,0,31,1,14,0,NA,1,0,0,0,2,16,NA,1,450000,400000,5000,150000,0.7522900104522705,3
100198,0,0,0,0,0,1,0,NA,NA,0,0,0,1,0,0,1,0,0,0,NA,NA,NA,4,NA,NA,4,NA,NA,NA,1,4,1,4,1,1,1,1,4,NA,1,6,4,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2017-10-03,3,1,9,1,3,0,809,0,60,0,0,0,0,869,0,0,0,0,0,0,40,40,1,4,2,1,0,0,0,1,0,2017-11-03,2017-09-19,1,60,3,10,0,NA,0,1,0,0,3,6,NA,0,NA,NA,3000,1000,0.5810800194740295,3
102654,1,0,0,0,0,0,0,4,1,0,0,1,0,1,0,0,0,0,0,NA,NA,1,NA,5,NA,NA,NA,NA,NA,7,2,1,3,1,1,1,1,3,NA,1,10,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2017-10-06,6,3,1,1,3,NA,NA,NA,NA,NA,NA,NA,750,750,NA,50,85,85,0,220,100,50,1,4.348214149475098,2,3,0,0,0,0,0,2017-10-23,2017-10-15,1,62,4,13,1,2,1,1,0,0,3,14,NA,0,NA,NA,650000,11000,1.4284472465515137,3
103792,1,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,1,NA,4,NA,NA,NA,NA,NA,NA,NA,4,7,4,1,1,1,4,4,4,NA,1,4,1,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,0,NA,NA,NA,NA,1,NA,NA,NA,NA,1,2017-10-19,2,3,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,4,4.348214149475098,1,3,0,0,0,0,0,2017-10-31,2017-09-19,0,32,1,10,0,NA,1,0,0,0,3,14,NA,0,NA,NA,0,25000,0.8823844790458679,3
